BAcc_CN_1,ROCAUC_CN_1,BAcc_CN_2,ROCAUC_CN_2,BAcc_CN_3,ROCAUC_CN_3,BAcc_CN_4,ROCAUC_CN_4,BAcc_CN_5,ROCAUC_CN_5,Avg_BAcc_CN,Avg_ROCAUC_CN,BAcc_MCI_1,ROCAUC_MCI_1,BAcc_MCI_2,ROCAUC_MCI_2,BAcc_MCI_3,ROCAUC_MCI_3,BAcc_MCI_4,ROCAUC_MCI_4,BAcc_MCI_5,ROCAUC_MCI_5,Avg_BAcc_MCI,Avg_ROCAUC_MCI,Avg_BAcc,Avg_ROCAUC,Loss
89.08112264513649,95.00192233756249,82.1848137535817,90.0,76.06142728093945,87.38331827762723,68.77962085308059,76.37736966824644,67.94117647058823,76.21848739495799,76.80963220066529,84.99621953567883,83.76623376623375,92.28691476590636,85.91342547948138,93.21547198114219,87.24441833137487,93.81198589894242,93.43974052577671,97.39160122908842,93.14243578714512,96.92146982917536,88.70125077800236,94.72548874085095,82.75544148933383,89.8608541382649,0.4108098060428651
