BAcc_CN_1,ROCAUC_CN_1,BAcc_CN_2,ROCAUC_CN_2,BAcc_CN_3,ROCAUC_CN_3,BAcc_CN_4,ROCAUC_CN_4,BAcc_CN_5,ROCAUC_CN_5,Avg_BAcc_CN,Avg_ROCAUC_CN,BAcc_MCI_1,ROCAUC_MCI_1,BAcc_MCI_2,ROCAUC_MCI_2,BAcc_MCI_3,ROCAUC_MCI_3,BAcc_MCI_4,ROCAUC_MCI_4,BAcc_MCI_5,ROCAUC_MCI_5,Avg_BAcc_MCI,Avg_ROCAUC_MCI,Avg_BAcc,Avg_ROCAUC,Loss
94.11764705882354,96.50134563629373,81.97707736389684,87.4785100286533,82.56549232158986,85.45618789521228,83.32345971563984,82.22748815165876,78.27731092436974,82.85714285714285,84.05219747686397,86.90413491379218,78.37089381207029,86.23540325220998,78.2117218472088,84.6480231436837,82.51468860164513,87.572267920094,85.79207920792079,92.51963127347219,85.11429273688091,92.02408750153619,82.00073524114518,88.59988261819922,83.02646635900457,87.7520087659957,0.4662178120985503
