Epoch,Train_BAcc_CN_1,Train_ROCAUC_CN_1,Train_BAcc_CN_2,Train_ROCAUC_CN_2,Train_BAcc_CN_3,Train_ROCAUC_CN_3,Train_BAcc_CN_4,Train_ROCAUC_CN_4,Train_BAcc_CN_5,Train_ROCAUC_CN_5,Train_Avg_BAcc_CN,Train_Avg_ROCAUC_CN,Train_BAcc_MCI_1,Train_ROCAUC_MCI_1,Train_BAcc_MCI_2,Train_ROCAUC_MCI_2,Train_BAcc_MCI_3,Train_ROCAUC_MCI_3,Train_BAcc_MCI_4,Train_ROCAUC_MCI_4,Train_BAcc_MCI_5,Train_ROCAUC_MCI_5,Train_Avg_BAcc_MCI,Train_Avg_ROCAUC_MCI,Train_Avg_BAcc,Train_Avg_ROCAUC,Train_Loss,Val_BAcc_CN_1,Val_ROCAUC_CN_1,Val_BAcc_CN_2,Val_ROCAUC_CN_2,Val_BAcc_CN_3,Val_ROCAUC_CN_3,Val_BAcc_CN_4,Val_ROCAUC_CN_4,Val_BAcc_CN_5,Val_ROCAUC_CN_5,Val_Avg_BAcc_CN,Val_Avg_ROCAUC_CN,Val_BAcc_MCI_1,Val_ROCAUC_MCI_1,Val_BAcc_MCI_2,Val_ROCAUC_MCI_2,Val_BAcc_MCI_3,Val_ROCAUC_MCI_3,Val_BAcc_MCI_4,Val_ROCAUC_MCI_4,Val_BAcc_MCI_5,Val_ROCAUC_MCI_5,Val_Avg_BAcc_MCI,Val_Avg_ROCAUC_MCI,Val_Avg_BAcc,Val_Avg_ROCAUC,Val_Loss
1.0,38.8888888888889,57.823913879277214,45.000000000000014,63.739255014326645,42.59259259259258,52.39385727190605,35.937500000000014,58.323459715639814,34.28571428571427,47.689075630252105,39.34093915343916,55.993912302280364,49.32200152788387,51.1622830950562,51.28040287153111,51.13039751419692,51.19858989424208,51.01527614571093,50.590645271423696,51.16080573574598,51.09069681700873,48.75875629839007,50.6964672764179,50.645503757820016,45.01870321492853,53.319708030050194,1.0888910440027777,50.0,23.404255319148938,50.00000000000002,13.596491228070176,49.99999999999999,18.84057971014493,49.999999999999986,57.57575757575757,49.99999999999999,30.833333333333336,50.0,28.85008343329099,50.0,70.6021251475797,50.0,76.42602495543672,50.0,73.1203007518797,49.99999999999999,63.93229166666667,50.0,65.75630252100841,50.0,69.96740900851424,50.0,49.408746220902614,1.0889830496945219
2.0,33.33333333333335,45.09803921568628,47.50000000000001,51.318051575931236,48.148148148148145,48.84071062932851,45.312500000000014,46.32701421800948,42.857142857142826,43.65546218487395,43.430224867724874,47.0478555647659,48.66310160427806,43.72203426825275,50.14679095681986,54.37479909996785,49.04817861339602,48.853113983548766,48.540457494025254,44.29156708774326,49.35787145139487,53.46565073122772,49.151280023982814,48.94143303414807,46.29075244585384,47.99464429945698,1.089134357453906,50.0,21.276595744680847,50.00000000000002,14.473684210526317,49.99999999999999,16.666666666666668,49.999999999999986,58.24915824915824,49.99999999999999,30.833333333333336,50.0,28.299887640873084,50.0,76.32821723730815,50.0,79.59001782531195,50.0,71.8984962406015,49.99999999999999,66.08072916666667,50.0,67.12184873949579,50.0,72.20386184187683,50.0,50.251874741374955,1.0883007098343447
3.0,44.44444444444446,35.17877739331026,50.000000000000014,55.68767908309455,46.29629629629628,52.54441433303222,48.437500000000014,42.18009478672986,49.999999999999964,56.260504201680675,47.835648148148145,48.37029395956951,46.848739495798306,48.62490450725745,49.17068466730952,47.298832101146466,51.12808460634548,43.72032902467685,50.0614544213042,47.32673267326732,49.01990905739218,51.8249969276146,49.245774449629934,47.75915904679253,48.540711298889036,48.06472650318102,1.0886141380737804,50.0,21.276595744680854,50.00000000000002,13.157894736842108,49.99999999999999,20.289855072463766,49.999999999999986,59.59595959595959,49.99999999999999,31.66666666666667,50.0,29.197394363322598,50.0,80.51948051948052,50.0,79.32263814616756,50.0,68.46804511278195,49.99999999999999,63.671875000000014,50.0,70.48319327731093,50.0,72.49304641114819,50.0,50.84522038723539,1.0876163141491175
4.0,50.00000000000002,66.58977316416764,50.000000000000014,61.60458452722063,49.999999999999986,57.12134899126768,50.000000000000014,56.27962085308057,48.571428571428534,49.32773109243698,49.71428571428571,58.1846117256347,51.86210847975552,46.65911819273164,49.67105968070286,41.67577413479053,49.289071680376026,45.46650998824912,49.85831341754866,46.18982587913963,50.190487894801535,48.998402359591985,50.17420823063692,45.79792611090058,49.944246972461315,51.99126891826764,1.0872941170233015,50.0,18.085106382978726,50.00000000000002,9.868421052631582,49.99999999999999,18.84057971014493,49.999999999999986,56.9023569023569,49.99999999999999,28.333333333333332,50.0,26.40595947628909,50.0,78.51239669421489,50.0,78.78787878787878,50.0,70.95864661654136,49.99999999999999,66.14583333333334,50.0,74.78991596638657,50.0,73.838934279671,50.0,50.12244687798004,1.0869559657694494
5.0,50.00000000000002,45.905420991926185,50.000000000000014,62.191977077363894,48.148148148148145,45.67901234567901,50.000000000000014,47.74881516587678,49.999999999999964,54.91596638655463,49.62962962962963,51.28823839348011,50.22918258212374,52.422787296736885,50.325725918782794,49.69463195114111,49.78260869565217,47.884841363102225,50.05291908501195,53.28098327074087,50.000000000000014,46.58965220597272,50.078087256314134,49.97457921753876,49.853858442971884,50.63140880550944,1.0870035506732987,50.0,21.276595744680847,50.00000000000002,8.771929824561406,49.99999999999999,17.391304347826086,49.999999999999986,57.91245791245792,49.99999999999999,27.500000000000004,50.0,26.57045756590525,50.0,75.44273907910272,50.0,76.42602495543672,50.0,72.41541353383458,49.99999999999999,70.703125,50.0,78.88655462184873,50.0,74.77477143804455,50.0,50.672614501974905,1.086298875783276
6.0,50.00000000000002,47.25105728565936,50.000000000000014,36.16045845272206,49.999999999999986,54.290876242095756,50.000000000000014,45.556872037914694,49.999999999999964,47.26890756302521,49.99999999999999,46.105634316283414,49.89495798319326,47.81458037760559,49.67213114754096,47.845280188578165,50.27027027027027,45.60517038777909,50.24752475247525,48.622396722430864,50.000000000000014,47.89234361558314,50.016976830695945,47.555954258395374,50.00848841534797,46.830794287339394,1.0874484557779,50.0,21.276595744680847,50.00000000000002,3.508771929824564,49.99999999999999,11.594202898550725,49.999999999999986,62.62626262626263,49.99999999999999,41.66666666666667,50.0,28.13449997319709,50.0,78.33530106257379,50.0,79.81283422459893,50.0,76.40977443609023,49.99999999999999,75.26041666666666,50.0,82.87815126050421,50.0,78.53929553008678,50.0,53.336897751641935,1.0857129861019816
7.0,50.00000000000002,48.48135332564398,50.000000000000014,39.19770773638969,49.999999999999986,45.76934658235471,50.000000000000014,53.317535545023695,49.999999999999964,37.81512605042017,49.99999999999999,44.916213847966446,49.99999999999998,53.65600785768853,49.99999999999998,46.25093753348334,50.0,48.74735605170388,50.0,48.74701263229771,50.000000000000014,53.46565073122773,49.999999999999986,50.173392961280236,49.999999999999986,47.54480340462334,1.0867588689289063,50.0,20.21276595744681,50.00000000000002,5.701754385964914,49.99999999999999,26.811594202898547,49.999999999999986,59.25925925925925,49.99999999999999,40.0,50.0,30.397074761113902,50.0,82.58559622195986,50.0,79.76827094474153,50.0,79.46428571428571,49.99999999999999,74.80468749999999,50.0,83.50840336134453,50.0,80.02624874846633,50.0,55.211661754790114,1.0851822945042444
8.0,50.00000000000002,59.7846981930027,50.000000000000014,45.01432664756447,49.999999999999986,52.60463715748269,50.000000000000014,46.193720379146924,49.999999999999964,52.60504201680673,49.99999999999999,51.2404848788007,49.99999999999998,46.267597948270215,49.99999999999998,49.677488481731494,50.0,50.526439482961216,50.0,45.716968248548994,50.000000000000014,47.95379132358363,49.999999999999986,48.028457097019114,49.999999999999986,49.63447098790991,1.0855459125018432,50.0,20.212765957446805,50.00000000000002,12.719298245614036,49.99999999999999,36.23188405797101,49.999999999999986,60.94276094276094,49.99999999999999,40.833333333333336,50.0,34.188008507425224,50.0,83.2349468713105,50.0,82.3083778966132,50.0,79.60526315789474,49.99999999999999,75.52083333333334,50.0,82.3529411764706,50.0,80.60447248712448,50.0,57.39624049727485,1.084671807382302
9.0,50.00000000000002,65.20569011918494,50.000000000000014,50.759312320916905,49.999999999999986,48.660042155977116,50.000000000000014,43.14277251184834,49.999999999999964,39.49579831932773,49.99999999999999,49.45272308545101,49.99999999999998,53.347702717450616,49.99999999999998,48.95960570020358,50.0,45.70387779083432,50.0,51.12666439057699,50.000000000000014,47.93535701118349,49.999999999999986,49.4146415220498,49.999999999999986,49.4336823037504,1.0848738914720164,50.0,23.404255319148938,50.00000000000002,21.052631578947366,49.99999999999999,39.85507246376812,49.999999999999986,62.62626262626263,49.99999999999999,49.166666666666664,50.0,39.220977730958744,50.0,84.47461629279812,50.0,82.3083778966132,50.0,78.94736842105263,49.99999999999999,75.32552083333334,50.0,82.56302521008402,50.0,80.72378173077625,50.0,59.9723797308675,1.0842071244367408
10.0,50.00000000000002,60.82276047673971,50.000000000000014,55.86676217765043,49.999999999999986,44.26377597109305,50.000000000000014,48.34123222748815,49.999999999999964,42.18487394957983,49.99999999999999,50.29588096051024,49.99999999999998,53.21128451380552,49.99999999999998,49.868209578913536,50.0,50.74970622796711,50.0,53.509730283373166,50.000000000000014,46.337716603170705,49.999999999999986,50.735329441446005,49.999999999999986,50.51560520097812,1.0843125180278645,50.0,28.723404255319146,50.00000000000002,24.122807017543863,49.99999999999999,46.01449275362318,49.999999999999986,66.32996632996633,49.99999999999999,51.66666666666666,50.0,43.371467404623836,50.0,86.65879574970484,50.0,81.50623885918003,50.0,79.69924812030075,49.99999999999999,75.91145833333334,50.0,83.40336134453781,50.0,81.43582048141135,50.0,62.4036439430176,1.0836804403535005
