BAcc_CN_1,ROCAUC_CN_1,BAcc_CN_2,ROCAUC_CN_2,BAcc_CN_3,ROCAUC_CN_3,BAcc_CN_4,ROCAUC_CN_4,BAcc_CN_5,ROCAUC_CN_5,Avg_BAcc_CN,Avg_ROCAUC_CN,BAcc_MCI_1,ROCAUC_MCI_1,BAcc_MCI_2,ROCAUC_MCI_2,BAcc_MCI_3,ROCAUC_MCI_3,BAcc_MCI_4,ROCAUC_MCI_4,BAcc_MCI_5,ROCAUC_MCI_5,Avg_BAcc_MCI,Avg_ROCAUC_MCI,Avg_BAcc,Avg_ROCAUC,Loss
87.35101883890813,90.77277970011534,81.83381088825215,85.87392550143267,81.34598012646792,83.86028304727492,74.70379146919434,79.739336492891,79.70588235294117,89.87394957983193,80.98809673515274,86.02405486430916,73.99732620320857,84.30644985266834,73.94728383156539,83.84442301510768,75.19388954171563,85.34900117508813,77.94127688630934,88.60361898258792,82.25390192945804,89.92257588791938,76.66673567845139,86.40521378267428,78.82741620680207,86.21463432349172,0.5085163514401658
