BAcc_CN_1,ROCAUC_CN_1,BAcc_CN_2,ROCAUC_CN_2,BAcc_CN_3,ROCAUC_CN_3,BAcc_CN_4,ROCAUC_CN_4,BAcc_CN_5,ROCAUC_CN_5,Avg_BAcc_CN,Avg_ROCAUC_CN,BAcc_MCI_1,ROCAUC_MCI_1,BAcc_MCI_2,ROCAUC_MCI_2,BAcc_MCI_3,ROCAUC_MCI_3,BAcc_MCI_4,ROCAUC_MCI_4,BAcc_MCI_5,ROCAUC_MCI_5,Avg_BAcc_MCI,Avg_ROCAUC_MCI,Avg_BAcc,Avg_ROCAUC,Loss
96.53979238754326,99.2310649750096,83.61747851002866,88.83954154727793,80.75880758807585,90.75579644685335,74.1335900473934,83.23459715639811,76.89075630252101,84.28571428571429,82.38808496711243,89.26934288225064,84.4155844155844,91.9240423442104,85.91235401264329,93.17475624129435,89.7356051703878,95.69212690951822,90.77842266985319,98.06077159440082,92.50952439474005,97.16111589037729,88.67029813264176,95.20256259596022,85.5291915498771,92.23595273910543,0.36084761689283495
