FPR,TPR_Year1_CN,TPR_Year1_MCI,TPR_Year2_CN,TPR_Year2_MCI,TPR_Year3_CN,TPR_Year3_MCI,TPR_Year4_CN,TPR_Year4_MCI,TPR_Year5_CN,TPR_Year5_MCI
0.48484848484848486,0.9624910581793663,0.9254856764451638,0.9332066040248247,0.9629651724752333,0.9419820013544106,0.9800899628555969,0.8911073926081532,0.9653756805202824,0.9614369893829833,0.9500234453181664
0.494949494949495,0.9627202142459975,0.9274738749942655,0.935689669339265,0.9646467692786577,0.9435546172581177,0.981144723758339,0.8949453335405424,0.9660932523256957,0.9632594948955747,0.9510853608131138
0.5050505050505051,0.9629417509971732,0.9293642986227385,0.9381091665225993,0.9662302450288694,0.9450802443145294,0.9819985678667938,0.8985441113886734,0.9667932849485752,0.9650266034591864,0.9520919516025557
0.5151515151515152,0.9631580473449445,0.9311649323012817,0.9404656773526433,0.9677214159132913,0.9465595228657321,0.9827097454069748,0.9020389052871269,0.9674770938276109,0.9667390952101654,0.9530465611319973
0.5252525252525253,0.9633714822013629,0.932883761000594,0.9427597836072125,0.9691260981193455,0.9479930932538128,0.9834038143606958,0.9055648943704837,0.9681459944014931,0.9683977502848587,0.9539525328469447
0.5353535353535354,0.9635844344784795,0.9345287696913743,0.9449920670641224,0.9704501078344552,0.9493815958208578,0.9840844619275092,0.9092572577733244,0.9688013021089114,0.9700033488196131,0.9548132101929037
0.5454545454545455,0.9637992830883454,0.9361079433443219,0.9471631095011882,0.971699261246043,0.9507256709089542,0.984751636897265,0.9133130012616876,0.969444332388556,0.9715566709507756,0.9556319366153802
0.5555555555555556,0.9640184069430121,0.9376292669301354,0.9492734926962259,0.9728793745415313,0.9520259588601887,0.985405288059813,0.9178559432843568,0.9700764006791172,0.9730584968146927,0.9564120555598796
0.5656565656565657,0.9642441849545305,0.9391007254195137,0.9513237984270505,0.973996263908343,0.9532831000166477,0.9860453642050034,0.9226307414110365,0.9706988224192847,0.9745096065477118,0.957156910471908
0.5757575757575758,0.9644789960349517,0.9405303037831562,0.9533146084714779,0.9750557455339008,0.9544977347204183,0.9866718141226865,0.9273633838824415,0.9713129130477488,0.9759107802861794,0.9578698447969711
0.5858585858585859,0.9647252190963272,0.9419259869917613,0.9552465046073233,0.9760636356056273,0.955670503313587,0.987284586602712,0.9317798589392867,0.9719199880031992,0.9772627981664425,0.9585542019805744
0.595959595959596,0.9649852330507082,0.9432957600160284,0.9571200686124025,0.9770257503109451,0.9568020461382408,0.9878836304349299,0.9356061548222872,0.9725213627243262,0.978566440324848,0.9592133254682242
0.6060606060606061,0.9652614168101455,0.9446476078266564,0.9589358822645307,0.9779484101585931,0.957893003536466,0.9884688944091905,0.9385682597721577,0.9731183526498197,0.9798224868977427,0.9598505587054259
0.6161616161616162,0.9655561492866909,0.945989515394344,0.9606945273415237,0.9788545750433736,0.9589440158503497,0.9890403273153437,0.9403958859872958,0.9737122732183698,0.9810317180214735,0.9604692451376853
0.6262626262626263,0.9658718093923951,0.9473294676897904,0.9623965856211967,0.9797535776664585,0.9599557234219784,0.9895978779432397,0.9415888843983714,0.9743044398686667,0.9821949138323874,0.9610727282105084
0.6363636363636365,0.9662107760393096,0.9486754496836944,0.9640426388813654,0.9806445446713813,0.9609287665934388,0.9901414950827282,0.9426542421612668,0.9748961680394,0.9833128544668311,0.9616643513694006
0.6464646464646465,0.9665754281394854,0.9500354463467552,0.9656332688998451,0.9815266027016749,0.9618637857068179,0.9906711275236595,0.9436032067063055,0.9754887731692603,0.9843863200611517,0.9622474580598679
0.6565656565656566,0.9669681446049739,0.9514174426496712,0.9671690574544516,0.9823988784008731,0.9627614211042019,0.9911867240558837,0.9444470254638115,0.976083570696937,0.9854160907516959,0.9628253917274161
0.6666666666666667,0.967391304347826,0.952829423563142,0.9686505863230002,0.9832604984125091,0.9636223131276781,0.9916882334692506,0.9451969458641082,0.9766818760611206,0.9864029466748107,0.9634014958175511
0.6767676767676768,0.9678387459858294,0.9542793740578664,0.9700784372833063,0.9841105893801163,0.9644471021193329,0.9921756045536104,0.9458642153375193,0.977285004700501,0.9873476679668428,0.9639791137757783
0.686868686868687,0.9683025205542872,0.9557752791045431,0.9714531921131858,0.984948277947228,0.965236428421253,0.9926487860988131,0.9464600813143684,0.9778942720537681,0.9882510347641393,0.9645615890476036
0.696969696969697,0.9687823255915242,0.9573163999645439,0.9727754325904537,0.9857726907573777,0.9659909323755252,0.9931077268947087,0.9469957912249795,0.9785109935596122,0.989113827203047,0.965152265078533
0.7070707070707072,0.9692778586358656,0.9588580513807919,0.9740457404929259,0.9865829544540987,0.9667112543242364,0.9935523757311475,0.9474825924996757,0.9791364846567231,0.9899368254199127,0.9657544853140723
0.7171717171717172,0.9697888172256359,0.9603926157866672,0.9752646975984176,0.9873781956809243,0.9673980346094732,0.9939826813979792,0.947931732568781,0.979772060783791,0.9907208095510835,0.9663715931997268
0.7272727272727273,0.9703148988991604,0.9619199741937611,0.9764328856847446,0.988157541081388,0.968051913573322,0.9943985926850539,0.9483544588626192,0.9804190373795058,0.9914665597329058,0.9670069321810026
0.7373737373737375,0.9708558011947639,0.9634400076136644,0.9775508865297222,0.9889201172990231,0.96867353155787,0.9948000583822217,0.9487620188115136,0.9810787298825577,0.9921748561017272,0.9676638457034056
0.7474747474747475,0.9714112216507712,0.9649525970579685,0.9786192819111658,0.9896650509773628,0.9692635289052036,0.9951870272793327,0.9491656598457882,0.9817524537316364,0.9928464787938939,0.9683456772124414
0.7575757575757577,0.9719808578055075,0.9664576235382646,0.9796386536068912,0.9903914687599408,0.9698225459574097,0.995559448166237,0.9495766293957663,0.9824415243654324,0.9934822079457531,0.9690557701536158
0.7676767676767677,0.9725644071972973,0.9679549680661438,0.9806095833947137,0.9910984972902901,0.9703512230565747,0.9959172698327844,0.9500061748917716,0.9831472572226353,0.9940828236936516,0.9697858043480497
0.7777777777777778,0.9731615673644659,0.9694445116531973,0.9815326530524486,0.9917852632119444,0.9708502005447859,0.9962604410688252,0.9504655437641282,0.9838709677419355,0.9946491061739364,0.9705098329077072
0.787878787878788,0.973772035845338,0.9709261353110162,0.982408444357912,0.9924508931684369,0.9713201187641297,0.9965889106642091,0.9509659834431593,0.9846041055718475,0.9951818355229543,0.9712267162249644
0.797979797979798,0.9743955101782386,0.9723997200511918,0.9832375390889189,0.993094513803301,0.9717616180566926,0.9969026274087865,0.9515187413591888,0.9853372434017595,0.9956817918770521,0.9719364456435383
0.8080808080808082,0.9750316879014926,0.973865146885315,0.984020519023285,0.99371525176007,0.9721753387645616,0.9972015400924072,0.9521350649425402,0.9860703812316716,0.9961497553725768,0.9726390125071455
0.8181818181818182,0.975680266553425,0.9753222968249775,0.9847579659388255,0.9943122336822773,0.9725619212298235,0.9974855975049214,0.9528262016235374,0.9868035190615836,0.9965865061458753,0.973334408159503
0.8282828282828284,0.9763409436723606,0.9767710508817699,0.9854504616133564,0.9948845862134563,0.9729220057945649,0.9977547484361791,0.9536033988325036,0.9875366568914956,0.9969928243332942,0.9740226239443276
0.8383838383838385,0.9770134167966243,0.9782112900672837,0.9860985878246928,0.9954314359971405,0.9732562328008723,0.9980089416760302,0.9544779039997628,0.9882697947214076,0.9973694900711808,0.974703651205336
0.8484848484848485,0.9776973834645412,0.97964289539311,0.9867029263506505,0.9959519096768629,0.9735652425908329,0.9982481260143251,0.9554625872530508,0.9890029325513197,0.9977172834958817,0.9753774812862449
0.8585858585858587,0.978392541214436,0.9810657478708399,0.9872640589690446,0.9964451338961573,0.9738496755065328,0.9984722502409134,0.9566043795187702,0.9897360703812317,0.9980369847437439,0.9760441055307714
0.8686868686868687,0.9790985875846338,0.9824797285120647,0.987782567457691,0.9969102352985568,0.9741101718900592,0.9986812631456451,0.9579125461039734,0.9904692082111437,0.9983293739511143,0.976703515282632
0.8787878787878789,0.9798152201134593,0.9838847183283754,0.9882590335944051,0.9973463405275946,0.9743473720834989,0.998875113518371,0.95937613283741,0.9912023460410557,0.9985952312543397,0.9773557018855439
0.888888888888889,0.9805421363392377,0.9852805983313634,0.988694039157002,0.9977525762268046,0.9745619164289383,0.9990537501489403,0.9609841855478297,0.9919354838709677,0.998835336789767,0.9780006566832234
0.8989898989898991,0.9812790338002938,0.9866672495326196,0.9890881659232978,0.9981280690397197,0.974754445268464,0.9992171218272032,0.9627257500639816,0.9926686217008798,0.999050470693743,0.9786383710193878
0.9090909090909092,0.9820256100349525,0.9880445529437355,0.9894419956711078,0.9984719456098732,0.9749255989441633,0.9993651773430103,0.9645898722146153,0.9934017595307918,0.9992414131026149,0.9792688362377535
0.9191919191919192,0.9827815625815386,0.9894123895763021,0.9897561101782475,0.998783332580799,0.9750760177981223,0.9994978654862109,0.9665655978284806,0.9941348973607038,0.9994089441527289,0.9798920436820376
0.9292929292929294,0.9835465889783772,0.9907706404419104,0.9900310912225322,0.99906135659603,0.9752063421724281,0.9996151350466558,0.9686419727343266,0.9948680351906158,0.9995538439804328,0.9805079846959568
0.9393939393939394,0.9843203867637931,0.9921191865521519,0.9902675205817775,0.9993051442991,0.9753172124091675,0.9997169348141941,0.9708080427609032,0.9956011730205279,0.9996768927220725,0.9811166506232278
0.9494949494949496,0.9851026534761114,0.9934579089186176,0.990465980033799,0.9995138223335416,0.9754092688504269,0.9998032135786765,0.9730528537369595,0.9963343108504399,0.9997788705139958,0.9817180328075675
0.9595959595959597,0.9858930866536568,0.9947866885528986,0.9906270513564122,0.9996865173428889,0.9754831518382929,0.9998739201299531,0.9753654514912451,0.9970674486803519,0.9998605574925491,0.9823121225926927
0.9696969696969697,0.9866913838347543,0.9961054064665862,0.9907513163274323,0.9998223559706751,0.9755395017148528,0.9999290032578737,0.9777348818525098,0.9978005865102639,0.9999227337940793,0.9828989113223203
0.9797979797979799,0.9874972425577287,0.9974139436712713,0.9908393567246752,0.9999204648604334,0.975578958822193,0.9999684117522883,0.9801501906495027,0.998533724340176,0.9999661795549332,0.9834783903401668
0.98989898989899,0.9883103603609052,0.9987121811785455,0.9908917543259563,0.9999799706556973,0.9756021635024,0.9999920944030471,0.9826004237109734,0.999266862170088,0.9999916749114578,0.9840505509899495
1.0,0.9891304347826086,1.0,0.9909090909090909,1.0,0.9756097560975611,1.0,0.9850746268656717,1.0,1.0,0.9846153846153847
