BAcc_CN_1,ROCAUC_CN_1,BAcc_CN_2,ROCAUC_CN_2,BAcc_CN_3,ROCAUC_CN_3,BAcc_CN_4,ROCAUC_CN_4,BAcc_CN_5,ROCAUC_CN_5,Avg_BAcc_CN,Avg_ROCAUC_CN,BAcc_MCI_1,ROCAUC_MCI_1,BAcc_MCI_2,ROCAUC_MCI_2,BAcc_MCI_3,ROCAUC_MCI_3,BAcc_MCI_4,ROCAUC_MCI_4,BAcc_MCI_5,ROCAUC_MCI_5,Avg_BAcc_MCI,Avg_ROCAUC_MCI,Avg_BAcc,Avg_ROCAUC,Loss
87.69703960015381,93.11803152633603,81.24641833810887,86.00286532951289,78.95212285456186,82.80638361939174,63.610781990521346,69.71267772511848,74.39075630252103,79.78991596638654,77.17942381717339,82.28597483334914,79.98472116119176,88.77005347593582,81.15825565198755,90.64395156969893,85.50528789659228,92.33607520564043,88.85114373506316,95.68794810515534,89.54467248371635,95.79697677276639,85.00881618571022,92.64700102583939,81.09412000144181,87.46648792959427,0.48446885011383295
