Epoch,Train_BAcc_CN_1,Train_ROCAUC_CN_1,Train_BAcc_CN_2,Train_ROCAUC_CN_2,Train_BAcc_CN_3,Train_ROCAUC_CN_3,Train_BAcc_CN_4,Train_ROCAUC_CN_4,Train_BAcc_CN_5,Train_ROCAUC_CN_5,Train_Avg_BAcc_CN,Train_Avg_ROCAUC_CN,Train_BAcc_MCI_1,Train_ROCAUC_MCI_1,Train_BAcc_MCI_2,Train_ROCAUC_MCI_2,Train_BAcc_MCI_3,Train_ROCAUC_MCI_3,Train_BAcc_MCI_4,Train_ROCAUC_MCI_4,Train_BAcc_MCI_5,Train_ROCAUC_MCI_5,Train_Avg_BAcc_MCI,Train_Avg_ROCAUC_MCI,Train_Avg_BAcc,Train_Avg_ROCAUC,Train_Loss,Val_BAcc_CN_1,Val_ROCAUC_CN_1,Val_BAcc_CN_2,Val_ROCAUC_CN_2,Val_BAcc_CN_3,Val_ROCAUC_CN_3,Val_BAcc_CN_4,Val_ROCAUC_CN_4,Val_BAcc_CN_5,Val_ROCAUC_CN_5,Val_Avg_BAcc_CN,Val_Avg_ROCAUC_CN,Val_BAcc_MCI_1,Val_ROCAUC_MCI_1,Val_BAcc_MCI_2,Val_ROCAUC_MCI_2,Val_BAcc_MCI_3,Val_ROCAUC_MCI_3,Val_BAcc_MCI_4,Val_ROCAUC_MCI_4,Val_BAcc_MCI_5,Val_ROCAUC_MCI_5,Val_Avg_BAcc_MCI,Val_Avg_ROCAUC_MCI,Val_Avg_BAcc,Val_Avg_ROCAUC,Val_Loss
1.0,51.21107266435987,55.517108804306034,47.43553008595989,49.88538681948424,51.62601626016258,57.362240289069554,51.42180094786731,59.59715639810427,50.8193277310924,54.243697478991606,50.50274953788842,55.32111795799115,47.899159663865525,49.383389719524175,49.17925640201435,51.10896817743491,48.74853113983549,53.62632197414807,49.36326391259815,47.23113690679413,50.4854368932039,49.139732087993124,49.13512960230348,50.09790977317888,49.81893957009595,52.70951386558501,1.0872837418433512,50.0,31.914893617021278,50.00000000000002,67.54385964912281,50.00000000000002,51.44927536231884,49.999999999999986,63.29966329966331,49.99999999999999,50.0,50.000000000000014,52.84153838562524,49.999999999999986,63.40023612750885,50.0,59.35828877005347,50.000000000000014,57.89473684210527,49.99999999999999,40.82031250000001,49.99999999999999,32.24789915966387,50.0,50.744294679866286,50.00000000000001,51.792916532745764,1.0869811914380492
2.0,51.21107266435987,57.20876585928488,51.86246418338109,45.7593123209169,49.36766034327009,47.57603131586872,49.14840047393366,47.615521327014214,51.47058823529408,53.94957983193277,50.61203718004776,50.4218421310035,48.31932773109243,51.41602095383608,49.671059680702875,48.80531447551698,49.23619271445359,50.75910693301997,49.8053943325367,47.927620348241724,48.10126582278481,45.2378026299619,49.02664805631408,48.82917306811533,49.81934261818092,49.62550759955941,1.0869072895502354,50.0,48.93617021276596,50.00000000000002,72.80701754385966,50.00000000000002,54.347826086956516,49.999999999999986,66.66666666666667,49.99999999999999,49.16666666666667,50.000000000000014,58.384869435383095,49.999999999999986,71.8417945690673,50.0,66.22103386809269,50.000000000000014,66.58834586466165,49.99999999999999,53.45052083333333,49.99999999999999,39.285714285714285,50.0,59.47748188417385,50.00000000000001,58.931175659778475,1.0861733346089126
3.0,50.17301038062284,53.517877739331034,50.716332378223505,53.89684813753581,44.850948509485086,46.55224330021077,49.14840047393367,36.21149289099526,49.999999999999964,47.64705882352941,48.97773834845301,47.56510417832045,50.0190985485103,51.58790789042891,49.34319082824386,52.65830922532948,49.400705052878976,50.188014101057576,49.655172413793096,54.47934448617276,49.60980705419689,53.736020646429886,49.60559477952462,52.52991926988371,49.29166656398881,50.04751172410208,1.0858386517450336,50.0,55.851063829787236,50.00000000000002,76.75438596491227,50.00000000000002,57.971014492753625,49.999999999999986,67.67676767676768,49.99999999999999,45.833333333333336,50.000000000000014,60.81731305951082,49.999999999999986,75.08854781582055,50.0,72.41532976827095,50.000000000000014,75.14097744360903,49.99999999999999,69.92187500000001,49.99999999999999,55.35714285714286,50.0,69.58477457696867,50.00000000000001,65.20104381823975,1.0854218429790814
4.0,50.17301038062284,28.258362168396765,50.286532951289395,49.31232091690545,49.999999999999986,57.00090334236676,48.437500000000014,47.808056872037916,49.999999999999964,45.12605042016807,49.779408666382444,45.501138743975,49.78991596638654,50.17870784677507,49.18032786885246,51.58469945355192,49.34782608695652,51.551116333725034,49.310344827586206,47.97200409696142,48.97689566179182,52.50092171562001,49.321062082314704,50.75748988932669,49.550235374348574,48.12931431665085,1.0856245595586373,50.0,65.95744680851064,50.00000000000002,80.70175438596492,50.00000000000002,57.971014492753625,49.999999999999986,69.6969696969697,49.99999999999999,48.33333333333333,50.000000000000014,64.53210374350644,49.999999999999986,77.56788665879574,50.0,76.20320855614973,50.000000000000014,80.07518796992483,49.99999999999999,79.03645833333334,49.99999999999999,67.01680672268907,50.0,75.97990964817855,50.00000000000001,70.2560066958425,1.084614771347253
5.0,50.0,29.411764705882348,50.1432664756447,47.7650429799427,49.999999999999986,57.60313158687143,50.00000000000002,60.0414691943128,49.999999999999964,53.19327731092437,50.02865329512893,49.60293715558673,50.43926661573719,52.50736658299684,49.99892853316189,48.09600342869388,49.78260869565217,57.72972972972974,49.902697166268354,49.9009900990099,49.36708860759495,47.67727663758142,49.89811792368291,51.18227329560236,49.96338560940592,50.392605225594544,1.0842713802804085,50.0,70.2127659574468,50.00000000000002,82.01754385964912,50.00000000000002,57.2463768115942,49.999999999999986,68.68686868686868,49.99999999999999,47.083333333333336,50.000000000000014,65.04937772977843,49.999999999999986,79.27981109799292,50.0,79.94652406417113,50.000000000000014,84.21052631578947,49.99999999999999,85.15624999999999,49.99999999999999,83.19327731092437,50.0,82.35727775777558,50.00000000000001,73.70332774377701,1.0838652622668086
6.0,50.34602076124568,55.517108804306034,50.000000000000014,51.01719197707737,50.406504065040636,40.258958145137,50.00000000000002,46.5936018957346,49.999999999999964,61.596638655462186,50.15050496525727,50.996699895543436,49.78991596638654,50.152788388082506,49.999999999999986,50.11893281902925,49.78260869565217,47.851938895417156,50.0,45.07681802663025,50.000000000000014,51.536192700012286,49.91450493240774,48.947334165834285,50.0325049488325,49.97201703068886,1.0833747511509568,50.0,72.34042553191489,50.00000000000002,87.71929824561404,50.00000000000002,65.21739130434783,49.999999999999986,70.37037037037037,49.99999999999999,49.166666666666664,50.000000000000014,68.96283042378276,49.999999999999986,81.40495867768595,50.0,83.33333333333334,50.000000000000014,86.1842105263158,49.99999999999999,88.28125,49.99999999999999,86.55462184873949,50.0,85.15167487721492,50.00000000000001,77.05725265049884,1.0831158757703885
7.0,44.44444444444445,54.13302575932334,50.000000000000014,54.770773638968485,49.999999999999986,54.20054200542005,48.911433649289116,39.854857819905206,49.999999999999964,47.05882352941176,48.67117561874671,50.00360455060577,49.99999999999998,50.406526246862384,49.83606557377049,49.38069216757741,49.56521739130435,50.30787309048179,50.0,50.7579378627518,50.000000000000014,52.937200442423496,49.88025659301496,50.75804596201938,49.27571610588083,50.380825256312576,1.0822736856297754,50.0,76.59574468085107,50.00000000000002,91.2280701754386,50.00000000000002,68.11594202898551,49.999999999999986,74.41077441077442,49.99999999999999,52.5,50.000000000000014,72.57010625920992,49.999999999999986,82.82172373081464,50.0,85.42780748663101,50.000000000000014,87.17105263157895,49.99999999999999,88.54166666666666,49.99999999999999,86.34453781512605,50.0,86.06135766616346,50.00000000000001,79.3157319626867,1.0823611860714544
8.0,50.17301038062284,47.1357170319108,50.000000000000014,43.767908309455585,49.999999999999986,50.135501355013545,50.00000000000002,48.38566350710901,49.999999999999964,57.18487394957983,50.034602076124564,49.321932830613754,49.89495798319326,53.167630688639086,49.999999999999986,48.31672559734276,49.78260869565217,50.4042303172738,50.0,51.63195629907818,50.000000000000014,50.57146368440457,49.93551333576909,50.81840131734768,49.98505770594683,50.07016707398071,1.0827883255003987,50.0,84.04255319148936,50.00000000000002,92.54385964912282,50.00000000000002,71.73913043478261,49.999999999999986,75.42087542087542,49.99999999999999,50.83333333333333,50.000000000000014,74.91595040592071,49.999999999999986,83.88429752066115,50.0,86.09625668449198,50.000000000000014,86.9360902255639,49.99999999999999,88.80208333333334,49.99999999999999,88.44537815126048,50.0,86.83282118306218,50.00000000000001,80.87438579449145,1.0816431473871944
9.0,50.0,52.518262206843524,50.000000000000014,55.34383954154727,49.999999999999986,49.021379102679916,50.00000000000002,54.02843601895735,49.999999999999964,54.24369747899159,50.0,53.03112286980392,49.89495798319326,42.4833569791553,49.83606557377049,44.89017464909461,50.0,51.710928319623974,50.0,53.414134516899956,50.000000000000014,48.383925279587075,49.94620471139275,48.17650394887219,49.973102355696376,50.60381340933806,1.0811473748313596,50.0,89.36170212765957,50.00000000000002,90.35087719298245,50.00000000000002,68.84057971014492,49.999999999999986,77.77777777777779,49.99999999999999,52.083333333333336,50.000000000000014,75.68285402837961,49.999999999999986,83.2349468713105,50.0,84.93761140819964,50.000000000000014,86.88909774436091,49.99999999999999,88.93229166666666,49.99999999999999,87.60504201680672,50.0,86.31979794146889,50.00000000000001,81.00132598492425,1.0809074276781707
10.0,50.0,31.564782775855438,50.000000000000014,49.871060171919765,49.999999999999986,59.861487503763925,50.00000000000002,47.822867298578196,49.999999999999964,49.32773109243698,50.0,47.68958576851086,49.99999999999998,44.75608425188257,49.999999999999986,47.85492339012107,50.27027027027027,45.750881316098706,50.0,49.38886992147491,50.000000000000014,52.93105567162345,50.05405405405405,48.136362910240145,50.027027027027025,47.9129743393755,1.0816402969642442,50.0,88.29787234042553,50.00000000000002,91.22807017543859,50.00000000000002,65.21739130434783,49.999999999999986,79.46127946127946,49.99999999999999,51.66666666666667,50.000000000000014,75.17425598963162,49.999999999999986,83.58913813459267,50.0,84.0909090909091,50.000000000000014,86.37218045112782,49.99999999999999,89.84375000000001,49.99999999999999,88.0252100840336,50.0,86.38423755213265,50.00000000000001,80.77924677088214,1.0801486104233071
