BAcc_CN_1,ROCAUC_CN_1,BAcc_CN_2,ROCAUC_CN_2,BAcc_CN_3,ROCAUC_CN_3,BAcc_CN_4,ROCAUC_CN_4,BAcc_CN_5,ROCAUC_CN_5,Avg_BAcc_CN,Avg_ROCAUC_CN,BAcc_MCI_1,ROCAUC_MCI_1,BAcc_MCI_2,ROCAUC_MCI_2,BAcc_MCI_3,ROCAUC_MCI_3,BAcc_MCI_4,ROCAUC_MCI_4,BAcc_MCI_5,ROCAUC_MCI_5,Avg_BAcc_MCI,Avg_ROCAUC_MCI,Avg_BAcc,Avg_ROCAUC,Loss
88.21607074202231,95.57862360630527,81.61174785100285,85.91690544412607,82.38482384823847,88.01565793435712,69.2535545023697,78.71741706161137,73.13025210084034,80.88235294117648,78.91928980889472,85.82219139751525,82.94499618029029,92.31419840663538,84.76159862852242,91.88256723454408,87.89659224441836,94.5358401880141,90.86719016729262,96.88972345510413,90.66302076932531,96.14722870836918,87.42667959796981,94.35391159853339,83.17298470343226,90.08805149802433,0.4116468685416674
