BAcc_CN_1,ROCAUC_CN_1,BAcc_CN_2,ROCAUC_CN_2,BAcc_CN_3,ROCAUC_CN_3,BAcc_CN_4,ROCAUC_CN_4,BAcc_CN_5,ROCAUC_CN_5,Avg_BAcc_CN,Avg_ROCAUC_CN,BAcc_MCI_1,ROCAUC_MCI_1,BAcc_MCI_2,ROCAUC_MCI_2,BAcc_MCI_3,ROCAUC_MCI_3,BAcc_MCI_4,ROCAUC_MCI_4,BAcc_MCI_5,ROCAUC_MCI_5,Avg_BAcc_MCI,Avg_ROCAUC_MCI,Avg_BAcc,Avg_ROCAUC,Loss
97.57785467128028,99.11572472126106,91.99140401146131,96.74785100286533,91.3730803974706,94.8509485094851,82.52369668246449,89.26244075829383,86.36554621848738,91.17647058823528,89.96631639623281,94.23068711602812,74.48433919022153,83.99814471243043,79.18997107039533,88.13029036751313,80.67567567567569,88.58989424206817,84.3069306930693,92.00068282690339,85.26176723608211,91.66154602433329,80.7837367730888,88.87611163464967,85.37502658466082,91.5533993753389,0.36291638456630765
