BAcc_CN_1,ROCAUC_CN_1,BAcc_CN_2,ROCAUC_CN_2,BAcc_CN_3,ROCAUC_CN_3,BAcc_CN_4,ROCAUC_CN_4,BAcc_CN_5,ROCAUC_CN_5,Avg_BAcc_CN,Avg_ROCAUC_CN,BAcc_MCI_1,ROCAUC_MCI_1,BAcc_MCI_2,ROCAUC_MCI_2,BAcc_MCI_3,ROCAUC_MCI_3,BAcc_MCI_4,ROCAUC_MCI_4,BAcc_MCI_5,ROCAUC_MCI_5,Avg_BAcc_MCI,Avg_ROCAUC_MCI,Avg_BAcc,Avg_ROCAUC,Loss
83.17954632833528,94.15609381007305,72.69340974212032,82.8510028653295,79.31345980126466,81.8729298404095,66.79502369668249,75.78495260663509,72.52100840336134,74.5378151260504,74.90048959435282,81.84055884969952,70.7696715049656,78.75695732838591,71.66505946640949,83.79513554055502,75.25264394829614,86.86486486486487,78.28610447251624,89.00990099009901,80.39818114784319,88.59530539510877,75.27433210800613,85.40443282380271,75.08741085117947,83.62249583675111,0.5412784955282877
