Epoch,Train_BAcc_CN_1,Train_ROCAUC_CN_1,Train_BAcc_CN_2,Train_ROCAUC_CN_2,Train_BAcc_CN_3,Train_ROCAUC_CN_3,Train_BAcc_CN_4,Train_ROCAUC_CN_4,Train_BAcc_CN_5,Train_ROCAUC_CN_5,Train_Avg_BAcc_CN,Train_Avg_ROCAUC_CN,Train_BAcc_MCI_1,Train_ROCAUC_MCI_1,Train_BAcc_MCI_2,Train_ROCAUC_MCI_2,Train_BAcc_MCI_3,Train_ROCAUC_MCI_3,Train_BAcc_MCI_4,Train_ROCAUC_MCI_4,Train_BAcc_MCI_5,Train_ROCAUC_MCI_5,Train_Avg_BAcc_MCI,Train_Avg_ROCAUC_MCI,Train_Avg_BAcc,Train_Avg_ROCAUC,Train_Loss,Val_BAcc_CN_1,Val_ROCAUC_CN_1,Val_BAcc_CN_2,Val_ROCAUC_CN_2,Val_BAcc_CN_3,Val_ROCAUC_CN_3,Val_BAcc_CN_4,Val_ROCAUC_CN_4,Val_BAcc_CN_5,Val_ROCAUC_CN_5,Val_Avg_BAcc_CN,Val_Avg_ROCAUC_CN,Val_BAcc_MCI_1,Val_ROCAUC_MCI_1,Val_BAcc_MCI_2,Val_ROCAUC_MCI_2,Val_BAcc_MCI_3,Val_ROCAUC_MCI_3,Val_BAcc_MCI_4,Val_ROCAUC_MCI_4,Val_BAcc_MCI_5,Val_ROCAUC_MCI_5,Val_Avg_BAcc_MCI,Val_Avg_ROCAUC_MCI,Val_Avg_BAcc,Val_Avg_ROCAUC,Val_Loss
1.0,0.0,50.63437139561707,0.0,57.53581661891117,0.0,46.46190906353508,0.0,58.84182464454977,0.0,56.596638655462186,0.0,54.014112075615046,50.0,51.41874931790898,50.000000000000014,55.216972034715525,50.00000000000002,46.871915393654525,50.000000000000014,49.969272789347905,50.0,45.90758264716725,50.000000000000014,49.87689843655884,25.000000000000007,51.945505256086946,1.1158544837832938,0.0,15.957446808510639,0.0,31.140350877192986,0.0,28.985507246376812,0.0,46.127946127946124,0.0,42.50000000000001,0.0,32.94225021200531,49.99999999999999,38.13459268004723,50.0,44.474153297682705,50.0,37.03007518796993,50.000000000000014,24.348958333333332,49.99999999999999,33.61344537815126,50.0,35.52024497543689,25.0,34.2312475937211,1.1154692426905244
2.0,0.0,68.01230296039985,0.0,55.8595988538682,0.0,44.95633845227341,0.0,61.58175355450237,0.0,39.11764705882352,0.0,53.90552817597347,50.0,52.96300338317146,50.000000000000014,48.55030536804886,50.00000000000002,45.372502937720334,50.000000000000014,51.47490611130079,50.0,46.04276760476835,50.000000000000014,48.88069708100196,25.000000000000007,51.393112628487714,1.114956076255579,0.0,22.340425531914892,0.0,29.824561403508774,0.0,26.08695652173913,0.0,43.43434343434343,0.0,36.666666666666664,0.0,31.670590711634578,49.99999999999999,34.5336481700118,50.0,45.05347593582888,50.0,40.41353383458647,50.000000000000014,34.440104166666664,49.99999999999999,35.294117647058826,50.0,37.94697595083053,25.0,34.808783331232554,1.1145123886967114
3.0,0.0,43.06036139946175,0.0,49.94269340974212,0.0,45.01656127672389,0.0,56.25,0.0,53.0672268907563,0.0,49.46736859533681,50.0,50.883989959620216,50.000000000000014,45.365905925211614,50.00000000000002,45.08108108108108,50.000000000000014,44.60566746329806,50.0,52.25513088361804,50.000000000000014,47.6383550625658,25.000000000000007,48.55286182895131,1.1145266716614977,0.0,25.53191489361702,0.0,30.701754385964914,0.0,23.188405797101446,0.0,44.107744107744104,0.0,37.5,0.0,32.205963836885495,49.99999999999999,30.93270365997639,50.0,46.07843137254902,50.0,43.1390977443609,50.000000000000014,44.401041666666664,49.99999999999999,43.90756302521008,50.0,41.69176749375261,25.0,36.94886566531905,1.113522935481315
4.0,0.0,40.561322568242986,0.0,52.43553008595989,0.0,47.96747967479675,0.0,47.156398104265406,0.0,48.19327731092437,0.0,47.262801548837885,50.0,47.15158790789044,50.000000000000014,49.65177327761705,50.00000000000002,49.645123384253814,50.000000000000014,53.622396722430864,50.0,53.39191348162713,50.000000000000014,50.69255895476387,25.000000000000007,48.97768025180088,1.1133799024357511,0.0,28.723404255319153,0.0,30.701754385964914,0.0,25.36231884057971,0.0,45.45454545454545,0.0,35.83333333333334,0.0,33.215071253948516,49.99999999999999,30.40141676505313,50.0,49.50980392156863,50.0,49.483082706766915,50.000000000000014,48.828125,49.99999999999999,52.521008403361336,50.0,46.148687359350006,25.0,39.681879306649265,1.1125684442939905
5.0,0.0,50.55747789311804,0.0,64.19770773638969,0.0,44.47455585666968,0.0,46.800947867298575,0.0,49.957983193277315,0.0,51.19773450935067,50.0,49.132380224817204,50.000000000000014,51.8847101682203,50.00000000000002,46.83431257344301,50.000000000000014,49.771252987367696,50.0,47.554381221580435,50.000000000000014,49.03540743508573,25.000000000000007,50.1165709722182,1.1122783243692307,0.0,31.914893617021278,0.0,30.263157894736846,0.0,26.08695652173913,0.0,43.09764309764309,0.0,33.333333333333336,0.0,32.93919689289474,49.99999999999999,32.52656434474616,50.0,51.15864527629235,50.0,53.61842105263158,50.000000000000014,52.604166666666664,49.99999999999999,59.66386554621849,50.0,49.91433257731104,25.0,41.42676473510289,1.1115180285871822
6.0,0.0,52.441368704344484,0.0,43.45272206303725,0.0,46.702800361336955,0.0,50.34063981042654,0.0,51.218487394957975,0.0,48.83120366682064,50.0,49.65622612681436,50.000000000000014,56.4513018322083,50.00000000000002,45.22444183313748,50.000000000000014,52.13041993854559,50.0,47.50522305518004,50.000000000000014,50.19352255717716,25.000000000000007,49.5123631119989,1.111284095347893,0.0,32.97872340425532,0.0,34.21052631578947,0.0,32.608695652173914,0.0,43.0976430976431,0.0,34.166666666666664,0.0,35.41245102730569,49.99999999999999,35.537190082644635,50.0,54.05525846702317,50.0,55.96804511278195,50.000000000000014,55.729166666666664,49.99999999999999,62.92016806722689,50.0,52.84196567926866,25.0,44.12720835328717,1.1104981824279048
7.0,0.0,36.52441368704344,0.0,53.588825214899714,0.0,54.41132189099669,0.0,46.193720379146924,0.0,55.46218487394958,0.0,49.23609320920727,50.0,48.436647386227214,50.000000000000014,51.36612021857923,50.00000000000002,49.903642773208,50.000000000000014,48.876749743939904,50.0,50.626766621605015,50.000000000000014,49.84198534871187,25.000000000000007,49.53903927895957,1.1103397180487704,0.0,47.87234042553191,0.0,35.96491228070175,0.0,28.985507246376812,0.0,43.09764309764309,0.0,38.75,0.0,38.934080610050714,49.99999999999999,38.84297520661157,50.0,57.130124777183596,50.0,58.88157894736842,50.000000000000014,58.46354166666667,49.99999999999999,60.08403361344538,50.0,54.68045084225513,25.0,46.80726572615292,1.1094833125113712
8.0,0.0,54.863514033064206,0.0,57.70773638968482,0.0,50.36133694670279,0.0,44.52014218009479,0.0,58.40336134453782,0.0,53.171218178816886,50.0,40.96911491869475,50.000000000000014,54.04693024750884,50.00000000000002,53.085781433607515,50.000000000000014,49.7849095254353,50.0,49.04141575519233,50.000000000000014,49.38563037608775,25.000000000000007,51.27842427745232,1.1087446586023901,0.0,47.87234042553192,0.0,32.89473684210527,0.0,34.42028985507247,0.0,41.75084175084175,0.0,35.83333333333333,0.0,38.55430844137694,49.99999999999999,45.21841794569068,50.0,63.057040998217474,50.0,63.7218045112782,50.000000000000014,61.71875,49.99999999999999,73.31932773109243,50.0,61.40706823725576,25.0,49.980688339316345,1.1083726726877399
9.0,0.0,49.86543637062668,0.0,40.071633237822354,0.0,50.557061126166815,0.0,46.13447867298578,0.0,47.60504201680673,0.0,46.84673028488167,50.0,49.839026519698784,50.000000000000014,53.32261866495232,50.00000000000002,47.32314923619271,50.000000000000014,50.238989416183,50.0,53.06624062922454,50.000000000000014,50.758004893250266,25.000000000000007,48.802367589065966,1.1078838095168608,0.0,50.53191489361703,0.0,35.08771929824562,0.0,33.33333333333333,0.0,38.04713804713805,0.0,35.0,0.0,38.4000211144668,49.99999999999999,50.59031877213695,50.0,69.34046345811052,50.0,67.48120300751881,50.000000000000014,70.57291666666667,49.99999999999999,81.30252100840336,50.0,67.85748458256725,25.0,53.128752848517024,1.107037680577906
10.0,0.0,51.63398692810457,0.0,45.401146131805156,0.0,52.54441433303222,0.0,50.90343601895735,0.0,51.5126050420168,0.0,50.399117690783214,50.0,52.905707737640505,50.000000000000014,47.978142076502735,50.00000000000002,48.4876615746181,50.000000000000014,55.935472857630586,50.0,53.38576871082709,50.000000000000014,51.73855059144381,25.000000000000007,51.06883414111351,1.1068058490090595,0.0,48.93617021276596,0.0,31.14035087719298,0.0,36.95652173913043,0.0,30.639730639730644,0.0,31.66666666666667,0.0,35.867888027097344,49.99999999999999,55.96221959858323,50.0,74.50980392156863,50.0,74.24812030075188,50.000000000000014,77.734375,49.99999999999999,84.45378151260505,50.0,73.38166006670176,25.0,54.624774046899546,1.1055074701149707
