BAcc_CN_1,ROCAUC_CN_1,BAcc_CN_2,ROCAUC_CN_2,BAcc_CN_3,ROCAUC_CN_3,BAcc_CN_4,ROCAUC_CN_4,BAcc_CN_5,ROCAUC_CN_5,Avg_BAcc_CN,Avg_ROCAUC_CN,BAcc_MCI_1,ROCAUC_MCI_1,BAcc_MCI_2,ROCAUC_MCI_2,BAcc_MCI_3,ROCAUC_MCI_3,BAcc_MCI_4,ROCAUC_MCI_4,BAcc_MCI_5,ROCAUC_MCI_5,Avg_BAcc_MCI,Avg_ROCAUC_MCI,Avg_BAcc,Avg_ROCAUC,Loss
90.29219530949636,96.00153787004999,85.76647564469914,91.80515759312321,80.08130081300811,83.16772056609454,76.22186018957349,83.6048578199052,76.15546218487394,84.6218487394958,81.70345882833021,87.84022451773374,76.77616501145911,88.37989741351086,78.70138219222113,85.51805421622201,81.97414806110461,88.82256169212691,85.99522021167634,93.51997268692386,83.70099545286962,91.2744254639302,81.42958218586617,89.50298229454276,81.56652050709819,88.67160340613825,0.43207735203187
